condition_evolved	condition_measurement	isolate	population	day	genotyped_mutated_gene	genotyped_mutated_site	doubling_time
MO	YNB	P1_C2	F12_1_MO_1	0	unknown	unknown	1.7026084470985
MO	YNB	P2_C2	F12_1_MO_1	0	unknown	unknown	1.65482544503228
MO	YNB	P1_C3	F12_1_MO_1	0	unknown	unknown	1.82967892827393
MO	YNB	P2_C3	F12_1_MO_1	0	unknown	unknown	1.81069904820715
MO	YNB	P1_C4	F12_1_MO_1	0	unknown	unknown	1.62222877355768
MO	YNB	P2_C4	F12_1_MO_1	0	unknown	unknown	1.60284348243373
MO	YNB	P1_C5	F12_1_MO_1	0	unknown	unknown	1.64380791295808
MO	YNB	P2_C5	F12_1_MO_1	0	unknown	unknown	1.45066988628993
MO	YNB	P1_C6	F12_1_MO_1	0	unknown	unknown	1.83232795161989
MO	YNB	P2_C6	F12_1_MO_1	0	unknown	unknown	1.71546856759072
MO	YNB	P1_C7	F12_1_MO_1	0	unknown	unknown	1.67576266457037
MO	YNB	P2_C7	F12_1_MO_1	0	unknown	unknown	1.57541842649847
MO	YNB	P1_C8	F12_1_MO_1	0	unknown	unknown	1.59234529579015
MO	YNB	P2_C8	F12_1_MO_1	0	unknown	unknown	1.79883818736609
MO	YNB	P1_C9	F12_1_MO_1	0	unknown	unknown	1.4586567150121
MO	YNB	P2_C9	F12_1_MO_1	0	unknown	unknown	1.63177369344166
MO	YNB	P1_C10	F12_1_MO_1	0	unknown	unknown	1.53122556589017
MO	YNB	P2_C10	F12_1_MO_1	0	unknown	unknown	1.61854743268663
MO	YNB	P1_C11	F12_1_MO_1	0	unknown	unknown	1.58635248846757
MO	YNB	P2_C11	F12_1_MO_1	0	unknown	unknown	1.57593391028414
MO	YNB	P1_C12	F12_1_MO_1	0	unknown	unknown	1.49767448186114
MO	YNB	P2_C12	F12_1_MO_1	0	unknown	unknown	1.5769201378047
RM	YNB	P20_C1	F12_2_RM_2	32	unknown	unknown	1.6429095541535
RM	YNB	P20_C1	F12_2_RM_2	32	unknown	unknown	1.738632645502
RM	YNB	P21_C1	F12_2_RM_4	32	unknown	unknown	1.84619370666127
RM	YNB	P21_C1	F12_2_RM_4	32	unknown	unknown	1.86901801317798
RM	YNB	P20_C2	F12_2_RM_2	32	unknown	unknown	1.54570318517213
RM	YNB	P20_C2	F12_2_RM_2	32	unknown	unknown	1.48680649430326
RM	YNB	P21_C2	F12_2_RM_4	32	unknown	unknown	1.57902156098131
RM	YNB	P21_C2	F12_2_RM_4	32	unknown	unknown	1.61140385001412
RM	YNB	P20_C3	F12_2_RM_2	32	unknown	unknown	1.45229822730509
RM	YNB	P20_C3	F12_2_RM_2	32	unknown	unknown	1.41909287135011
RM	YNB	P21_C3	F12_2_RM_4	32	unknown	unknown	1.92033239721239
RM	YNB	P21_C3	F12_2_RM_4	32	unknown	unknown	1.94609009631881
RM	YNB	P20_C4	F12_2_RM_2	32	unknown	unknown	1.45023867886612
RM	YNB	P20_C4	F12_2_RM_2	32	unknown	unknown	1.4444317054858
RM	YNB	P21_C4	F12_2_RM_4	32	unknown	unknown	1.7183838536728
RM	YNB	P21_C4	F12_2_RM_4	32	unknown	unknown	1.70860221425885
RM	YNB	P20_C5	F12_2_RM_2	32	unknown	unknown	1.52738437733258
RM	YNB	P20_C5	F12_2_RM_2	32	unknown	unknown	1.56606798488199
RM	YNB	P21_C5	F12_2_RM_4	32	unknown	unknown	1.52254516937627
RM	YNB	P21_C5	F12_2_RM_4	32	unknown	unknown	1.53188098806593
RM	YNB	P20_C6	F12_2_RM_2	32	unknown	unknown	1.4815821528311
RM	YNB	P20_C6	F12_2_RM_2	32	unknown	unknown	1.48347815196249
RM	YNB	P21_C6	F12_2_RM_4	32	TOR2	S1975I_homo	1.67635924716694
RM	YNB	P21_C6	F12_2_RM_4	32	TOR2	S1975I_homo	1.67675059996629
RM	YNB	P20_C7	F12_2_RM_2	32	unknown	unknown	1.48864220980446
RM	YNB	P20_C7	F12_2_RM_2	32	unknown	unknown	1.53118040772932
RM	YNB	P21_C7	F12_2_RM_4	32	unknown	unknown	1.66266528457941
RM	YNB	P21_C7	F12_2_RM_4	32	unknown	unknown	1.70750504505012
RM	YNB	P20_C8	F12_2_RM_2	32	unknown	unknown	1.49327948911252
RM	YNB	P20_C8	F12_2_RM_2	32	unknown	unknown	1.51346173628695
RM	YNB	P21_C8	F12_2_RM_4	32	unknown	unknown	1.68631038438755
RM	YNB	P21_C8	F12_2_RM_4	32	unknown	unknown	1.67690405341301
RM	YNB	P20_C9	F12_2_RM_2	32	unknown	unknown	1.52480979551901
RM	YNB	P20_C9	F12_2_RM_2	32	unknown	unknown	1.49287843338931
RM	YNB	P21_C9	F12_2_RM_4	32	unknown	unknown	1.75096234906142
RM	YNB	P21_C9	F12_2_RM_4	32	unknown	unknown	1.7468286541456
RM	YNB	P20_C10	F12_2_RM_2	32	unknown	unknown	1.63321447465461
RM	YNB	P20_C10	F12_2_RM_2	32	unknown	unknown	1.61786995126372
RM	YNB	P21_C10	F12_2_RM_4	32	unknown	unknown	1.60869596422826
RM	YNB	P21_C10	F12_2_RM_4	32	unknown	unknown	1.60603869320813
RM	YNB	P20_C11	F12_2_RM_2	32	unknown	unknown	1.44567941750829
RM	YNB	P20_C11	F12_2_RM_2	32	unknown	unknown	1.50951376742075
RM	YNB	P21_C11	F12_2_RM_4	32	unknown	unknown	1.46524132039082
RM	YNB	P21_C11	F12_2_RM_4	32	unknown	unknown	1.41869676917202
RM	YNB	P20_C12	F12_2_RM_2	32	unknown	unknown	1.48786253412934
RM	YNB	P20_C12	F12_2_RM_2	32	unknown	unknown	1.49217532954343
RM	YNB	P21_C12	F12_2_RM_4	32	unknown	unknown	1.60855327031041
RM	YNB	P21_C12	F12_2_RM_4	32	unknown	unknown	1.69132805738314
MO	YNB	P3_C1	F12_2_MO_1	0	unknown	unknown	NA
MO	YNB	P4_C1	F12_2_MO_1	0	unknown	unknown	1.79321072822172
MO	YNB	P3_C2	F12_2_MO_1	0	unknown	unknown	1.70206363539269
MO	YNB	P4_C2	F12_2_MO_1	0	unknown	unknown	1.63481227329492
MO	YNB	P3_C3	F12_2_MO_1	0	unknown	unknown	1.63187154976598
MO	YNB	P4_C3	F12_2_MO_1	0	unknown	unknown	1.40762890823486
MO	YNB	P3_C4	F12_2_MO_1	0	unknown	unknown	1.78523431466589
MO	YNB	P4_C4	F12_2_MO_1	0	unknown	unknown	1.87942796573015
MO	YNB	P3_C5	F12_2_MO_1	0	unknown	unknown	1.6395730317846
MO	YNB	P4_C5	F12_2_MO_1	0	unknown	unknown	1.69764530670517
MO	YNB	P3_C6	F12_2_MO_1	0	unknown	unknown	1.50775433840803
MO	YNB	P4_C6	F12_2_MO_1	0	unknown	unknown	1.52122476759312
MO	YNB	P3_C7	F12_2_MO_1	0	unknown	unknown	1.55130428493169
MO	YNB	P4_C7	F12_2_MO_1	0	unknown	unknown	1.51668175033664
MO	YNB	P3_C8	F12_2_MO_1	0	unknown	unknown	1.60347086276117
MO	YNB	P4_C8	F12_2_MO_1	0	unknown	unknown	1.56316706398095
MO	YNB	P3_C9	F12_2_MO_1	0	unknown	unknown	1.67303531215407
MO	YNB	P4_C9	F12_2_MO_1	0	unknown	unknown	1.5659439192986
MO	YNB	P3_C10	F12_2_MO_1	0	unknown	unknown	1.68867803327936
MO	YNB	P4_C10	F12_2_MO_1	0	unknown	unknown	1.64360809470803
MO	YNB	P3_C11	F12_2_MO_1	0	unknown	unknown	1.6342750295981
MO	YNB	P4_C11	F12_2_MO_1	0	unknown	unknown	1.61048646194975
MO	YNB	P3_C12	F12_2_MO_1	0	unknown	unknown	1.4701653089617
MO	YNB	P4_C12	F12_2_MO_1	0	unknown	unknown	1.43385471620389
RM	YNB	P18_D1	F12_1_RM_2	32	unknown	unknown	1.56178439626821
RM	YNB	P18_D1	F12_1_RM_2	32	unknown	unknown	1.6280373936206
RM	YNB	P19_D1	F12_1_RM_4	32	unknown	unknown	1.75191139902413
RM	YNB	P19_D1	F12_1_RM_4	32	unknown	unknown	1.79818745876555
RM	YNB	P18_D2	F12_1_RM_2	32	unknown	unknown	1.57715314610793
RM	YNB	P18_D2	F12_1_RM_2	32	unknown	unknown	1.93869805123067
RM	YNB	P19_D2	F12_1_RM_4	32	unknown	unknown	1.61927407806138
RM	YNB	P19_D2	F12_1_RM_4	32	unknown	unknown	1.62100831069794
RM	YNB	P18_D3	F12_1_RM_2	32	unknown	unknown	1.60152364561564
RM	YNB	P18_D3	F12_1_RM_2	32	unknown	unknown	1.5045029129783
RM	YNB	P19_D3	F12_1_RM_4	32	unknown	unknown	1.73155061724635
RM	YNB	P19_D3	F12_1_RM_4	32	unknown	unknown	1.69066509936273
RM	YNB	P18_D4	F12_1_RM_2	32	unknown	unknown	1.65876024032727
RM	YNB	P18_D4	F12_1_RM_2	32	unknown	unknown	1.64637201526277
RM	YNB	P19_D4	F12_1_RM_4	32	unknown	unknown	1.71740263163746
RM	YNB	P19_D4	F12_1_RM_4	32	unknown	unknown	1.73371565086679
RM	YNB	P18_D5	F12_1_RM_2	32	unknown	unknown	1.65885824839529
RM	YNB	P18_D5	F12_1_RM_2	32	unknown	unknown	1.6651675785879
RM	YNB	P19_D5	F12_1_RM_4	32	unknown	unknown	1.59436879260356
RM	YNB	P19_D5	F12_1_RM_4	32	unknown	unknown	1.60280581085782
RM	YNB	P18_D6	F12_1_RM_2	32	unknown	unknown	1.63697107829142
RM	YNB	P18_D6	F12_1_RM_2	32	unknown	unknown	1.66744604588294
RM	YNB	P19_D6	F12_1_RM_4	32	unknown	unknown	1.63268611866638
RM	YNB	P19_D6	F12_1_RM_4	32	unknown	unknown	1.64886309100986
RM	YNB	P18_D7	F12_1_RM_2	32	unknown	unknown	1.64036415663666
RM	YNB	P18_D7	F12_1_RM_2	32	unknown	unknown	1.67913239240213
RM	YNB	P19_D7	F12_1_RM_4	32	unknown	unknown	1.6847403870579
RM	YNB	P19_D7	F12_1_RM_4	32	unknown	unknown	1.74205180857272
RM	YNB	P18_D8	F12_1_RM_2	32	unknown	unknown	1.68729840530235
RM	YNB	P18_D8	F12_1_RM_2	32	unknown	unknown	1.62346683855709
RM	YNB	P19_D8	F12_1_RM_4	32	unknown	unknown	1.52017216244836
RM	YNB	P19_D8	F12_1_RM_4	32	unknown	unknown	1.5479499735546
RM	YNB	P18_D9	F12_1_RM_2	32	unknown	unknown	1.61538864426682
RM	YNB	P18_D9	F12_1_RM_2	32	unknown	unknown	1.61774752045256
RM	YNB	P19_D9	F12_1_RM_4	32	unknown	unknown	1.58422084667231
RM	YNB	P19_D9	F12_1_RM_4	32	unknown	unknown	1.55386871744711
RM	YNB	P18_D10	F12_1_RM_2	32	unknown	unknown	1.63126792758631
RM	YNB	P18_D10	F12_1_RM_2	32	unknown	unknown	1.64737634616836
RM	YNB	P19_D10	F12_1_RM_4	32	unknown	unknown	1.6844388185447
RM	YNB	P19_D10	F12_1_RM_4	32	unknown	unknown	1.66626037391068
RM	YNB	P18_D11	F12_1_RM_2	32	unknown	unknown	1.6957913450727
RM	YNB	P18_D11	F12_1_RM_2	32	unknown	unknown	1.68859784582309
RM	YNB	P19_D11	F12_1_RM_4	32	unknown	unknown	1.25276805025903
RM	YNB	P19_D11	F12_1_RM_4	32	unknown	unknown	1.30814440128248
RM	YNB	P18_D12	F12_1_RM_2	32	unknown	unknown	1.64672247542594
RM	YNB	P18_D12	F12_1_RM_2	32	unknown	unknown	1.55977598646953
RM	YNB	P19_D12	F12_1_RM_4	32	unknown	unknown	1.61746359997647
RM	YNB	P19_D12	F12_1_RM_4	32	unknown	unknown	1.73105279265777
MO	YNB	P1_D1	F12_1_MO_1	0	unknown	unknown	1.57862125467596
MO	YNB	P2_D1	F12_1_MO_1	0	unknown	unknown	1.56811183391649
MO	YNB	P1_D2	F12_1_MO_1	0	unknown	unknown	1.11990812704739
MO	YNB	P2_D2	F12_1_MO_1	0	unknown	unknown	1.77055741445074
MO	YNB	P1_D3	F12_1_MO_1	0	unknown	unknown	1.64020958091922
MO	YNB	P2_D3	F12_1_MO_1	0	unknown	unknown	1.79645722463806
MO	YNB	P1_D4	F12_1_MO_1	0	unknown	unknown	1.45473548895252
MO	YNB	P2_D4	F12_1_MO_1	0	unknown	unknown	1.69780736133046
MO	YNB	P1_D5	F12_1_MO_1	0	unknown	unknown	1.50279915995036
MO	YNB	P2_D5	F12_1_MO_1	0	unknown	unknown	1.57786618710507
MO	YNB	P1_D6	F12_1_MO_1	0	unknown	unknown	1.84354117416727
MO	YNB	P2_D6	F12_1_MO_1	0	unknown	unknown	1.70106655200339
MO	YNB	P1_D7	F12_1_MO_1	0	unknown	unknown	1.84813530162958
MO	YNB	P2_D7	F12_1_MO_1	0	unknown	unknown	1.55203809773572
MO	YNB	P1_D8	F12_1_MO_1	0	unknown	unknown	1.72196697335174
MO	YNB	P2_D8	F12_1_MO_1	0	unknown	unknown	1.87626464598917
MO	YNB	P1_D9	F12_1_MO_1	0	unknown	unknown	1.52669827236536
MO	YNB	P2_D9	F12_1_MO_1	0	unknown	unknown	1.6223600775068
MO	YNB	P1_D10	F12_1_MO_1	0	unknown	unknown	1.60822635694469
MO	YNB	P2_D10	F12_1_MO_1	0	unknown	unknown	1.71527020840366
MO	YNB	P1_D11	F12_1_MO_1	0	unknown	unknown	1.70508448019925
MO	YNB	P2_D11	F12_1_MO_1	0	unknown	unknown	1.48058406007875
MO	YNB	P1_D12	F12_1_MO_1	0	unknown	unknown	1.68678177768963
MO	YNB	P2_D12	F12_1_MO_1	0	unknown	unknown	1.56999538973397
RM	YNB	P20_D1	F12_2_RM_2	32	unknown	unknown	1.50556510472224
RM	YNB	P20_D1	F12_2_RM_2	32	unknown	unknown	1.5567577754716
RM	YNB	P21_D1	F12_2_RM_4	32	unknown	unknown	1.84797050386046
RM	YNB	P21_D1	F12_2_RM_4	32	unknown	unknown	1.81308116412072
RM	YNB	P20_D2	F12_2_RM_2	32	unknown	unknown	1.56944202931204
RM	YNB	P20_D2	F12_2_RM_2	32	unknown	unknown	1.61205002007065
RM	YNB	P21_D2	F12_2_RM_4	32	unknown	unknown	1.70993547484474
RM	YNB	P21_D2	F12_2_RM_4	32	unknown	unknown	1.72085620664826
RM	YNB	P20_D3	F12_2_RM_2	32	unknown	unknown	1.5560576153495
RM	YNB	P20_D3	F12_2_RM_2	32	unknown	unknown	1.55432255962502
RM	YNB	P21_D3	F12_2_RM_4	32	unknown	unknown	1.7595667764107
RM	YNB	P21_D3	F12_2_RM_4	32	unknown	unknown	1.75746458315127
RM	YNB	P20_D4	F12_2_RM_2	32	unknown	unknown	1.52742296082636
RM	YNB	P20_D4	F12_2_RM_2	32	unknown	unknown	1.54056951351555
RM	YNB	P21_D4	F12_2_RM_4	32	unknown	unknown	1.63590085282392
RM	YNB	P21_D4	F12_2_RM_4	32	unknown	unknown	1.66181826444685
RM	YNB	P20_D5	F12_2_RM_2	32	unknown	unknown	1.56998081004438
RM	YNB	P20_D5	F12_2_RM_2	32	unknown	unknown	1.55371849329379
RM	YNB	P21_D5	F12_2_RM_4	32	unknown	unknown	1.78690336352205
RM	YNB	P21_D5	F12_2_RM_4	32	unknown	unknown	1.78816416630165
RM	YNB	P20_D6	F12_2_RM_2	32	unknown	unknown	1.53531936872318
RM	YNB	P20_D6	F12_2_RM_2	32	unknown	unknown	1.54804869304859
RM	YNB	P21_D6	F12_2_RM_4	32	unknown	unknown	1.84810196725398
RM	YNB	P21_D6	F12_2_RM_4	32	unknown	unknown	1.84405269621698
RM	YNB	P20_D7	F12_2_RM_2	32	unknown	unknown	1.59554911731274
RM	YNB	P20_D7	F12_2_RM_2	32	unknown	unknown	1.57965968258261
RM	YNB	P21_D7	F12_2_RM_4	32	unknown	unknown	1.6762228296756
RM	YNB	P21_D7	F12_2_RM_4	32	unknown	unknown	1.64797275295309
RM	YNB	P20_D8	F12_2_RM_2	32	unknown	unknown	1.64249233617887
RM	YNB	P20_D8	F12_2_RM_2	32	unknown	unknown	1.61297319671933
RM	YNB	P21_D8	F12_2_RM_4	32	unknown	unknown	1.69468149048625
RM	YNB	P21_D8	F12_2_RM_4	32	unknown	unknown	1.74525543171169
RM	YNB	P20_D9	F12_2_RM_2	32	unknown	unknown	1.56400654321099
RM	YNB	P20_D9	F12_2_RM_2	32	unknown	unknown	1.52698867787516
RM	YNB	P21_D9	F12_2_RM_4	32	unknown	unknown	1.62759249976684
RM	YNB	P21_D9	F12_2_RM_4	32	unknown	unknown	1.66047572216475
RM	YNB	P20_D10	F12_2_RM_2	32	unknown	unknown	1.57134622057435
RM	YNB	P20_D10	F12_2_RM_2	32	unknown	unknown	1.53979108043779
RM	YNB	P21_D10	F12_2_RM_4	32	unknown	unknown	1.66640645361171
RM	YNB	P21_D10	F12_2_RM_4	32	unknown	unknown	1.66547375609785
RM	YNB	P20_D11	F12_2_RM_2	32	unknown	unknown	1.6258306181219
RM	YNB	P20_D11	F12_2_RM_2	32	unknown	unknown	1.60748924271674
RM	YNB	P21_D11	F12_2_RM_4	32	unknown	unknown	1.79411795574211
RM	YNB	P21_D11	F12_2_RM_4	32	unknown	unknown	1.81847103834358
RM	YNB	P20_D12	F12_2_RM_2	32	unknown	unknown	1.55013182610355
RM	YNB	P20_D12	F12_2_RM_2	32	unknown	unknown	1.5020459826636
RM	YNB	P21_D12	F12_2_RM_4	32	unknown	unknown	1.62282277600348
RM	YNB	P21_D12	F12_2_RM_4	32	unknown	unknown	1.75488621381477
MO	YNB	P3_D1	F12_2_MO_1	0	unknown	unknown	1.47933188847223
MO	YNB	P4_D1	F12_2_MO_1	0	unknown	unknown	1.34302280856494
MO	YNB	P3_D2	F12_2_MO_1	0	unknown	unknown	1.65957562294245
MO	YNB	P4_D2	F12_2_MO_1	0	unknown	unknown	1.92588365401667
MO	YNB	P3_D3	F12_2_MO_1	0	unknown	unknown	1.59045757714594
MO	YNB	P4_D3	F12_2_MO_1	0	unknown	unknown	1.63525724322653
MO	YNB	P3_D4	F12_2_MO_1	0	unknown	unknown	1.61625959558544
MO	YNB	P4_D4	F12_2_MO_1	0	unknown	unknown	1.71085706962312
MO	YNB	P3_D5	F12_2_MO_1	0	unknown	unknown	1.6756184549954
MO	YNB	P4_D5	F12_2_MO_1	0	unknown	unknown	1.70146964237496
MO	YNB	P3_D6	F12_2_MO_1	0	unknown	unknown	1.60757149721528
MO	YNB	P4_D6	F12_2_MO_1	0	unknown	unknown	1.70983860412145
MO	YNB	P3_D7	F12_2_MO_1	0	unknown	unknown	1.6665182654919
MO	YNB	P4_D7	F12_2_MO_1	0	unknown	unknown	1.71936899392232
MO	YNB	P3_D8	F12_2_MO_1	0	unknown	unknown	1.65343577088223
MO	YNB	P4_D8	F12_2_MO_1	0	unknown	unknown	1.58905985898861
MO	YNB	P3_D9	F12_2_MO_1	0	unknown	unknown	1.61064583125508
MO	YNB	P4_D9	F12_2_MO_1	0	unknown	unknown	1.64426814013561
MO	YNB	P3_D10	F12_2_MO_1	0	unknown	unknown	1.56770748698327
MO	YNB	P4_D10	F12_2_MO_1	0	unknown	unknown	1.67494648697176
MO	YNB	P3_D11	F12_2_MO_1	0	unknown	unknown	1.47481919690119
MO	YNB	P4_D11	F12_2_MO_1	0	unknown	unknown	1.51008548972124
MO	YNB	P3_D12	F12_2_MO_1	0	unknown	unknown	1.60343271108716
MO	YNB	P4_D12	F12_2_MO_1	0	unknown	unknown	1.52544207885502
RM	YNB	P18_E1	F12_1_RM_2	32	unknown	unknown	1.57194520958528
RM	YNB	P18_E1	F12_1_RM_2	32	unknown	unknown	1.63581836930466
RM	YNB	P19_E1	F12_1_RM_4	32	unknown	unknown	1.65861237002169
RM	YNB	P19_E1	F12_1_RM_4	32	unknown	unknown	1.69524010869159
RM	YNB	P18_E2	F12_1_RM_2	32	unknown	unknown	1.67691432357617
RM	YNB	P18_E2	F12_1_RM_2	32	unknown	unknown	1.72794270772423
RM	YNB	P19_E2	F12_1_RM_4	32	unknown	unknown	1.71626928405114
RM	YNB	P19_E2	F12_1_RM_4	32	unknown	unknown	1.66209429802385
RM	YNB	P18_E3	F12_1_RM_2	32	unknown	unknown	1.62651598730773
RM	YNB	P18_E3	F12_1_RM_2	32	unknown	unknown	1.69268598247217
RM	YNB	P19_E3	F12_1_RM_4	32	unknown	unknown	1.50426165148386
RM	YNB	P19_E3	F12_1_RM_4	32	unknown	unknown	1.50257562711448
RM	YNB	P18_E4	F12_1_RM_2	32	unknown	unknown	1.54934432419221
RM	YNB	P18_E4	F12_1_RM_2	32	unknown	unknown	1.57070480280384
RM	YNB	P19_E4	F12_1_RM_4	32	unknown	unknown	1.5967616204734
RM	YNB	P19_E4	F12_1_RM_4	32	unknown	unknown	1.56390809219633
RM	YNB	P18_E5	F12_1_RM_2	32	unknown	unknown	1.70063774521392
RM	YNB	P18_E5	F12_1_RM_2	32	unknown	unknown	1.72341960113309
RM	YNB	P19_E5	F12_1_RM_4	32	unknown	unknown	1.69900670029938
RM	YNB	P19_E5	F12_1_RM_4	32	unknown	unknown	1.70706871973978
RM	YNB	P18_E6	F12_1_RM_2	32	unknown	unknown	1.67867635286348
RM	YNB	P18_E6	F12_1_RM_2	32	unknown	unknown	1.72707888200294
RM	YNB	P19_E6	F12_1_RM_4	32	unknown	unknown	1.77066815631135
RM	YNB	P19_E6	F12_1_RM_4	32	unknown	unknown	1.72717055258635
RM	YNB	P18_E7	F12_1_RM_2	32	unknown	unknown	1.59816803919367
RM	YNB	P18_E7	F12_1_RM_2	32	unknown	unknown	1.58633712781171
RM	YNB	P19_E7	F12_1_RM_4	32	unknown	unknown	1.61426596660624
RM	YNB	P19_E7	F12_1_RM_4	32	unknown	unknown	1.64550981044825
RM	YNB	P18_E8	F12_1_RM_2	32	unknown	unknown	1.67774307570833
RM	YNB	P18_E8	F12_1_RM_2	32	unknown	unknown	1.65054025139458
RM	YNB	P19_E8	F12_1_RM_4	32	unknown	unknown	1.56168149742147
RM	YNB	P19_E8	F12_1_RM_4	32	unknown	unknown	1.55734005964092
RM	YNB	P18_E9	F12_1_RM_2	32	unknown	unknown	1.64443091013012
RM	YNB	P18_E9	F12_1_RM_2	32	unknown	unknown	1.59988497065992
RM	YNB	P19_E9	F12_1_RM_4	32	unknown	unknown	1.61421765509864
RM	YNB	P19_E9	F12_1_RM_4	32	unknown	unknown	1.5820426985409
RM	YNB	P18_E10	F12_1_RM_2	32	unknown	unknown	1.65252031651394
RM	YNB	P18_E10	F12_1_RM_2	32	unknown	unknown	1.63073955585176
RM	YNB	P19_E10	F12_1_RM_4	32	unknown	unknown	1.57463036293097
RM	YNB	P19_E10	F12_1_RM_4	32	unknown	unknown	1.5789067235413
RM	YNB	P18_E11	F12_1_RM_2	32	unknown	unknown	1.55467530073817
RM	YNB	P18_E11	F12_1_RM_2	32	unknown	unknown	1.59315401600805
RM	YNB	P19_E11	F12_1_RM_4	32	unknown	unknown	1.9903937988797
RM	YNB	P19_E11	F12_1_RM_4	32	unknown	unknown	1.95690693033742
RM	YNB	P18_E12	F12_1_RM_2	32	unknown	unknown	1.59561297320436
RM	YNB	P18_E12	F12_1_RM_2	32	unknown	unknown	1.5383619514254
RM	YNB	P19_E12	F12_1_RM_4	32	unknown	unknown	1.43657974188646
RM	YNB	P19_E12	F12_1_RM_4	32	unknown	unknown	1.48631391374411
MO	YNB	P1_E1	F12_1_MO_1	0	unknown	unknown	1.49011422551139
MO	YNB	P2_E1	F12_1_MO_1	0	unknown	unknown	1.8360528561167
MO	YNB	P1_E2	F12_1_MO_1	0	unknown	unknown	1.77069777342443
MO	YNB	P2_E2	F12_1_MO_1	0	unknown	unknown	1.73196129721235
MO	YNB	P1_E3	F12_1_MO_1	0	unknown	unknown	1.79589492180956
MO	YNB	P2_E3	F12_1_MO_1	0	unknown	unknown	1.72401297710342
MO	YNB	P1_E4	F12_1_MO_1	0	unknown	unknown	1.65006662710159
MO	YNB	P2_E4	F12_1_MO_1	0	unknown	unknown	1.91709121047234
MO	YNB	P1_E5	F12_1_MO_1	0	unknown	unknown	1.8499624181327
MO	YNB	P2_E5	F12_1_MO_1	0	unknown	unknown	1.87760824164659
MO	YNB	P1_E6	F12_1_MO_1	0	unknown	unknown	1.70692723226937
MO	YNB	P2_E6	F12_1_MO_1	0	unknown	unknown	1.86680973519869
MO	YNB	P1_E7	F12_1_MO_1	0	unknown	unknown	1.65284600572044
MO	YNB	P2_E7	F12_1_MO_1	0	unknown	unknown	1.69183166060725
MO	YNB	P1_E8	F12_1_MO_1	0	unknown	unknown	1.65146386829349
MO	YNB	P2_E8	F12_1_MO_1	0	unknown	unknown	1.75767870350195
MO	YNB	P1_E9	F12_1_MO_1	0	unknown	unknown	1.66471094913067
MO	YNB	P2_E9	F12_1_MO_1	0	unknown	unknown	1.51052198951676
MO	YNB	P1_E10	F12_1_MO_1	0	unknown	unknown	1.57783604261033
MO	YNB	P2_E10	F12_1_MO_1	0	unknown	unknown	1.60812615161831
MO	YNB	P1_E11	F12_1_MO_1	0	unknown	unknown	1.72777482894987
MO	YNB	P2_E11	F12_1_MO_1	0	unknown	unknown	1.61789754738761
MO	YNB	P1_E12	F12_1_MO_1	0	unknown	unknown	1.64471611277111
MO	YNB	P2_E12	F12_1_MO_1	0	unknown	unknown	1.52584927880953
RM	YNB	P20_E1	F12_2_RM_2	32	unknown	unknown	1.49742215142416
RM	YNB	P20_E1	F12_2_RM_2	32	unknown	unknown	1.57051671335973
RM	YNB	P21_E1	F12_2_RM_4	32	unknown	unknown	1.72736914257024
RM	YNB	P21_E1	F12_2_RM_4	32	unknown	unknown	1.7684072757807
RM	YNB	P20_E2	F12_2_RM_2	32	unknown	unknown	1.55958921359855
RM	YNB	P20_E2	F12_2_RM_2	32	unknown	unknown	1.55465690751908
RM	YNB	P21_E2	F12_2_RM_4	32	unknown	unknown	1.75833109236046
RM	YNB	P21_E2	F12_2_RM_4	32	unknown	unknown	1.75567358941788
RM	YNB	P20_E3	F12_2_RM_2	32	unknown	unknown	1.61783817784076
RM	YNB	P20_E3	F12_2_RM_2	32	unknown	unknown	1.60829658802603
RM	YNB	P21_E3	F12_2_RM_4	32	unknown	unknown	1.83855826708592
RM	YNB	P21_E3	F12_2_RM_4	32	unknown	unknown	1.79309902205107
RM	YNB	P20_E4	F12_2_RM_2	32	unknown	unknown	1.60330934587924
RM	YNB	P20_E4	F12_2_RM_2	32	unknown	unknown	1.61403311816494
RM	YNB	P21_E4	F12_2_RM_4	32	unknown	unknown	1.78410181232429
RM	YNB	P21_E4	F12_2_RM_4	32	unknown	unknown	1.81335926759288
RM	YNB	P20_E5	F12_2_RM_2	32	unknown	unknown	1.56501141424257
RM	YNB	P20_E5	F12_2_RM_2	32	unknown	unknown	1.59872237363357
RM	YNB	P21_E5	F12_2_RM_4	32	unknown	unknown	1.83474648687457
RM	YNB	P21_E5	F12_2_RM_4	32	unknown	unknown	1.80463471310773
RM	YNB	P20_E6	F12_2_RM_2	32	unknown	unknown	1.62318752118539
RM	YNB	P20_E6	F12_2_RM_2	32	unknown	unknown	1.60052915006238
RM	YNB	P21_E6	F12_2_RM_4	32	unknown	unknown	1.86107847439849
RM	YNB	P21_E6	F12_2_RM_4	32	unknown	unknown	1.87076178027021
RM	YNB	P20_E7	F12_2_RM_2	32	unknown	unknown	1.55759295008668
RM	YNB	P20_E7	F12_2_RM_2	32	unknown	unknown	1.59026511923623
RM	YNB	P21_E7	F12_2_RM_4	32	unknown	unknown	1.78238128959773
RM	YNB	P21_E7	F12_2_RM_4	32	unknown	unknown	1.74762839009047
RM	YNB	P20_E8	F12_2_RM_2	32	unknown	unknown	1.58778398660096
RM	YNB	P20_E8	F12_2_RM_2	32	unknown	unknown	1.56851445131763
