condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
RM	YNB	four-parent	1	4	P6	1.97918548746805
RM	YNB	four-parent	1	4	P7	1.93338851787413
RM	YNB	four-parent	1	4	P7	2.09113460093899
RM	YNB	four-parent	1	4	P8	2.07089682016623
RM	YNB	four-parent	1	4	P8	1.89226358835203
RM	YNB	four-parent	1	4	P9	1.96776358978864
RM	YNB	four-parent	1	4	P9	2.01317858258861
RM	YNB	four-parent	1	4	P10	1.9799422867187
RM	YNB	four-parent	1	4	P10	1.8858501492891
RM	YNB	four-parent	1	4	P11	1.89548791195613
RM	YNB	four-parent	1	4	P11	1.85819219393052
RM	YNB	four-parent	1	4	P12	1.89838732411271
RM	YNB	four-parent	1	4	P12	1.87326917787648
RM	YNB	four-parent	1	4	P13	1.78982441457028
RM	YNB	four-parent	1	4	P13	1.93604765764092
RM	YNB	four-parent	1	4	P14	1.97177544747095
RM	YNB	four-parent	1	4	P14	1.97869194408875
RM	YNB	four-parent	1	4	P15	2.22585967206448
RM	YNB	four-parent	1	4	P15	2.05978600676561
RM	YNB	NA	0	0	P0	2.179174801633
RM	YNB	two-parent	2	1	P6	2.47420068318929
RM	YNB	NA	0	0	P0	1.98212517518253
RM	YNB	two-parent	2	1	P6	2.45237534853635
RM	YNB	NA	0	1	P1	2.02628227986166
RM	YNB	NA	0	1	P1	2.02162165490559
RM	YNB	NA	0	1	P2	2.01886814132493
RM	YNB	two-parent	2	1	P8	2.28886141191673
RM	YNB	NA	0	1	P2	1.87899358588647
RM	YNB	two-parent	2	1	P8	2.29012758689057
RM	YNB	NA	0	1	P3	1.84953870274471
RM	YNB	two-parent	2	1	P9	2.24464241361825
RM	YNB	NA	0	1	P3	1.86137459535789
RM	YNB	two-parent	2	1	P9	2.28748576685309
RM	YNB	NA	0	1	P4	1.89893565245227
RM	YNB	two-parent	2	1	P10	2.27839321656486
RM	YNB	NA	0	1	P4	1.76528175851071
RM	YNB	two-parent	2	1	P10	2.01041398309308
RM	YNB	NA	0	1	P5	1.70369609794321
RM	YNB	two-parent	2	1	P11	2.15187825904823
RM	YNB	NA	0	1	P5	1.80144722566307
RM	YNB	two-parent	2	1	P11	2.14938234634796
RM	YNB	NA	0	0	P0	1.79285621090497
RM	YNB	two-parent	2	1	P12	2.12202638185048
RM	YNB	NA	0	0	P0	1.7718472040286
RM	YNB	NA	0	1	P1	1.73771018808594
RM	YNB	two-parent	2	1	P13	2.09818074590951
RM	YNB	NA	0	1	P1	1.74787355377963
RM	YNB	two-parent	2	1	P13	2.03961941603278
RM	YNB	NA	0	1	P2	1.69348110485859
RM	YNB	two-parent	2	1	P14	2.00895856292352
RM	YNB	NA	0	1	P2	1.67457223771196
RM	YNB	two-parent	2	1	P14	1.97891254202984
RM	YNB	NA	0	1	P3	1.72724379650511
RM	YNB	two-parent	2	1	P15	2.0403754957982
RM	YNB	NA	0	1	P3	1.83165754867778
RM	YNB	two-parent	2	1	P15	2.07457183465536
RM	YNB	NA	0	1	P4	1.82614341776054
RM	YNB	NA	0	1	P4	1.87289632036776
RM	YNB	two-parent	2	1	P16	2.44071058827891
RM	YNB	NA	0	1	P5	2.1073912837074
RM	YNB	two-parent	2	1	P17	2.48138910254058
RM	YNB	NA	0	1	P5	2.04615740130992
RM	YNB	two-parent	2	1	P17	2.01473330399205
RM	YNB	NA	0	1	P6	2.07728529708558
RM	YNB	NA	0	1	P6	2.03478493979122
RM	YNB	NA	0	1	P7	2.06953414548589
RM	YNB	NA	0	1	P7	2.00545565918355
RM	YNB	NA	0	1	P6	1.90665941697301
RM	YNB	NA	0	1	P6	1.83407453888346
RM	YNB	NA	0	1	P7	1.83349007062471
RM	YNB	NA	0	1	P7	1.81810383966675
RM	YNB	NA	0	1	P8	1.89183765115386
RM	YNB	NA	0	1	P8	1.80281597765418
RM	YNB	NA	0	1	P9	1.76929363030611
RM	YNB	NA	0	1	P9	1.84085638850129
RM	YNB	NA	0	1	P10	1.81999021342875
RM	YNB	NA	0	1	P10	1.78993619493978
RM	YNB	NA	0	1	P11	1.81559726744662
RM	YNB	NA	0	1	P11	1.81129854750837
RM	YNB	NA	0	1	P12	1.75218612798531
RM	YNB	NA	0	1	P12	1.66595952579351
RM	YNB	NA	0	1	P13	1.8289902057771
RM	YNB	NA	0	1	P13	1.81308985056984
RM	YNB	NA	0	1	P14	1.85413768670686
RM	YNB	NA	0	1	P14	2.01236181513745
RM	YNB	NA	0	1	P15	2.23131090994797
RM	YNB	NA	0	1	P15	2.01621923444698
RM	YNB	four-parent	2	0	P0	2.06372339731147
RM	YNB	two-parent	2	0	P0	2.32066110025896
RM	YNB	four-parent	2	0	P0	2.012959291709
RM	YNB	two-parent	2	0	P0	2.38392321315931
RM	YNB	four-parent	2	1	P1	2.10976309868347
RM	YNB	two-parent	2	1	P1	2.43527774651725
RM	YNB	four-parent	2	1	P1	2.17962180967917
RM	YNB	two-parent	2	1	P1	2.32299578410893
RM	YNB	four-parent	2	1	P2	2.04189201573237
RM	YNB	two-parent	2	1	P2	2.1601198491833
RM	YNB	four-parent	2	1	P2	1.98036913681974
RM	YNB	two-parent	2	1	P2	2.17135280975729
RM	YNB	four-parent	2	1	P3	1.8821593859676
RM	YNB	two-parent	2	1	P3	1.9843437421991
RM	YNB	four-parent	2	1	P3	1.93297425851183
RM	YNB	two-parent	2	1	P3	1.97625155405596
RM	YNB	four-parent	2	1	P4	1.99652349945488
RM	YNB	two-parent	2	1	P4	2.19716115966901
RM	YNB	four-parent	2	1	P4	1.89508494901213
RM	YNB	two-parent	2	1	P4	2.13861051793693
RM	YNB	four-parent	2	1	P5	1.88379079533369
RM	YNB	two-parent	2	1	P5	2.08699770264196
RM	YNB	four-parent	2	1	P5	1.83753308084766
RM	YNB	two-parent	2	1	P5	2.32011935675865
RM	YNB	four-parent	2	0	P0	1.89708620944616
RM	YNB	two-parent	2	0	P0	2.23645599061641
RM	YNB	four-parent	2	0	P0	1.9587007910852
RM	YNB	two-parent	2	0	P0	2.16093697656939
RM	YNB	four-parent	2	1	P1	1.9099443402395
RM	YNB	two-parent	2	1	P1	2.08482398479061
RM	YNB	four-parent	2	1	P1	1.84781761407996
RM	YNB	two-parent	2	1	P1	2.15042031525192
RM	YNB	four-parent	2	1	P2	1.85787165462256
RM	YNB	two-parent	2	1	P2	2.15170513173183
RM	YNB	four-parent	2	1	P2	1.80716218136206
RM	YNB	two-parent	2	1	P2	2.05048658253855
RM	YNB	four-parent	2	1	P3	1.88253415366248
RM	YNB	two-parent	2	1	P3	2.06566449201008
RM	YNB	four-parent	2	1	P3	1.93603177422021
RM	YNB	two-parent	2	1	P3	2.21502155849825
RM	YNB	four-parent	2	1	P4	2.02655036859707
RM	YNB	two-parent	2	1	P4	2.27707277134044
RM	YNB	four-parent	2	1	P4	1.97026690227672
RM	YNB	two-parent	2	1	P4	2.53113374917092
RM	YNB	four-parent	2	1	P5	2.18520268184562
RM	YNB	two-parent	2	1	P5	2.67165713398801
RM	YNB	four-parent	2	1	P5	2.35545586872121
RM	YNB	two-parent	2	1	P5	2.00534265014662
RM	YNB	four-parent	2	1	P6	1.93506859017352
RM	YNB	four-parent	2	1	P6	1.98554145149229
RM	YNB	four-parent	2	1	P7	1.88065266505656
RM	YNB	four-parent	2	1	P7	1.91922663133781
RM	YNB	four-parent	2	1	P6	1.8408074413244
RM	YNB	four-parent	2	1	P6	1.86240619525542
RM	YNB	four-parent	2	1	P7	1.80676197944298
RM	YNB	four-parent	2	1	P7	1.77594736373273
RM	YNB	four-parent	2	1	P8	1.83636684738785
RM	YNB	four-parent	2	1	P8	1.78980605956363
RM	YNB	four-parent	2	1	P9	1.68021339496515
RM	YNB	four-parent	2	1	P9	1.67631713625423
RM	YNB	four-parent	2	1	P10	1.86972883268942
RM	YNB	four-parent	2	1	P10	1.80917883691076
RM	YNB	four-parent	2	1	P11	1.62007259277491
RM	YNB	four-parent	2	1	P11	1.63022212622694
RM	YNB	four-parent	2	1	P12	1.68646060047132
RM	YNB	four-parent	2	1	P12	1.6659959648533
RM	YNB	four-parent	2	1	P13	1.57005072808962
RM	YNB	four-parent	2	1	P13	1.59983707957633
RM	YNB	four-parent	2	1	P14	1.73217389206696
RM	YNB	four-parent	2	1	P14	1.71999931194482
RM	YNB	four-parent	2	1	P15	1.85217310822191
RM	YNB	four-parent	2	1	P15	1.72521784307247
RM	YNB	NA	0	0	P0	2.31563045306706
RM	YNB	two-parent	2	2	P6	2.15007511205987
RM	YNB	NA	0	0	P0	1.97585229183486
RM	YNB	two-parent	2	2	P6	2.20159883772517
RM	YNB	NA	0	2	P1	1.92379057658818
RM	YNB	two-parent	2	2	P7	2.13717561608743
RM	YNB	NA	0	2	P1	2.0076393252786
RM	YNB	two-parent	2	2	P7	2.32752381736629
RM	YNB	NA	0	2	P2	2.01030856963798
RM	YNB	two-parent	2	2	P8	2.12303967060186
RM	YNB	NA	0	2	P2	1.89942035223501
RM	YNB	two-parent	2	2	P8	2.10725437360981
RM	YNB	NA	0	2	P3	1.89371169876504
RM	YNB	two-parent	2	2	P9	2.17431838291837
RM	YNB	NA	0	2	P3	1.78978417020006
RM	YNB	two-parent	2	2	P9	2.04722520532787
RM	YNB	NA	0	2	P4	1.80759160052884
RM	YNB	two-parent	2	2	P10	2.03333597109935
RM	YNB	NA	0	2	P4	1.88448885544004
RM	YNB	two-parent	2	2	P10	2.10198084959011
RM	YNB	NA	0	2	P5	1.89194482010859
RM	YNB	two-parent	2	2	P11	2.00063899768979
RM	YNB	NA	0	2	P5	1.82647356611215
RM	YNB	two-parent	2	2	P11	2.0275657364003
RM	YNB	NA	0	0	P0	1.91412237539931
RM	YNB	two-parent	2	2	P12	2.07259940192999
RM	YNB	NA	0	0	P0	1.85767084481569
RM	YNB	two-parent	2	2	P12	2.0988708870475
RM	YNB	NA	0	2	P1	1.90941324363988
RM	YNB	two-parent	2	2	P13	2.21286204913814
RM	YNB	NA	0	2	P1	1.94055454129832
RM	YNB	two-parent	2	2	P13	2.0941183554513
RM	YNB	NA	0	2	P2	1.9060667090426
RM	YNB	two-parent	2	2	P14	2.05227837219974
RM	YNB	NA	0	2	P2	1.81453276396859
RM	YNB	two-parent	2	2	P14	2.06088869531688
RM	YNB	NA	0	2	P3	1.86046061916313
RM	YNB	two-parent	2	2	P15	2.17325612265776
RM	YNB	NA	0	2	P3	1.95543600509867
RM	YNB	two-parent	2	2	P15	2.12860758689718
RM	YNB	NA	0	2	P4	2.06966307529785
RM	YNB	two-parent	2	2	P16	2.40291858419716
RM	YNB	NA	0	2	P4	2.23418332769303
RM	YNB	two-parent	2	2	P16	2.46914280777507
RM	YNB	NA	0	2	P5	2.1527253650001
RM	YNB	two-parent	2	2	P17	2.4611897607661
RM	YNB	NA	0	2	P5	2.10796698680993
RM	YNB	two-parent	2	2	P17	NA
RM	YNB	NA	0	2	P6	2.17447767070666
RM	YNB	NA	0	2	P6	1.94177298456646
RM	YNB	NA	0	2	P7	1.93035828286242
RM	YNB	NA	0	2	P7	1.94375558220422
RM	YNB	NA	0	2	P6	1.97829983847824
RM	YNB	NA	0	2	P6	1.83304193758546
RM	YNB	NA	0	2	P7	1.85774137899336
RM	YNB	NA	0	2	P7	1.87558635864791
RM	YNB	NA	0	2	P8	1.78173911428385
RM	YNB	NA	0	2	P8	1.90394673181452
RM	YNB	NA	0	2	P9	1.91327480359932
RM	YNB	NA	0	2	P9	1.90608888336855
RM	YNB	NA	0	2	P10	1.89764612726945
RM	YNB	NA	0	2	P10	1.86075040945044
RM	YNB	NA	0	2	P11	1.88260445488538
RM	YNB	NA	0	2	P11	1.87945029211546
RM	YNB	NA	0	2	P12	1.89297869095554
RM	YNB	NA	0	2	P12	1.88409556526909
RM	YNB	NA	0	2	P13	1.90425456842278
RM	YNB	NA	0	2	P13	1.94159223587742
RM	YNB	NA	0	2	P14	2.08318827308742
RM	YNB	NA	0	2	P14	2.2878643489222
RM	YNB	NA	0	2	P15	2.19859467377724
RM	YNB	NA	0	2	P15	2.11299856937883
RM	YNB	four-parent	2	0	P0	2.24041690412507
RM	YNB	two-parent	2	0	P0	2.41131699202233
RM	YNB	four-parent	2	0	P0	2.115530148711
RM	YNB	two-parent	2	0	P0	2.3507652611626
RM	YNB	four-parent	2	2	P1	2.05018497893153
RM	YNB	two-parent	2	2	P1	2.34598783200705
RM	YNB	four-parent	2	2	P1	1.88184073676828
RM	YNB	two-parent	2	2	P1	2.21765165400866
RM	YNB	four-parent	2	2	P2	2.10696259353518
RM	YNB	two-parent	2	2	P2	2.1680545324087
RM	YNB	four-parent	2	2	P2	1.80856812091243
RM	YNB	two-parent	2	2	P2	2.14518825893007
RM	YNB	four-parent	2	2	P3	1.98600975963897
RM	YNB	two-parent	2	2	P3	2.08063757637488
RM	YNB	four-parent	2	2	P3	1.95410548692074
RM	YNB	two-parent	2	2	P3	2.03320064530665
RM	YNB	four-parent	2	2	P4	1.96965386477107
RM	YNB	two-parent	2	2	P4	1.98667947997268
RM	YNB	four-parent	2	2	P4	1.89022877522115
RM	YNB	two-parent	2	2	P4	1.9519371245923
RM	YNB	four-parent	2	2	P5	2.0213232709253
RM	YNB	two-parent	2	2	P5	2.04823017960066
RM	YNB	four-parent	2	2	P5	2.03043602483575
RM	YNB	two-parent	2	2	P5	1.93100517620937
RM	YNB	four-parent	2	0	P0	1.84599103236201
RM	YNB	two-parent	2	0	P0	2.07325258841283
RM	YNB	four-parent	2	0	P0	1.8690186525062
RM	YNB	two-parent	2	0	P0	2.02395744899329
RM	YNB	four-parent	2	2	P1	1.85265868854651
RM	YNB	two-parent	2	2	P1	2.0033763088885
RM	YNB	four-parent	2	2	P1	1.98027596141619
RM	YNB	two-parent	2	2	P1	2.0968120167789
RM	YNB	four-parent	2	2	P2	2.00156692103302
RM	YNB	two-parent	2	2	P2	2.17331273515594
RM	YNB	four-parent	2	2	P2	1.95421132976404
RM	YNB	two-parent	2	2	P2	2.12785601119527
RM	YNB	four-parent	2	2	P3	2.00420094566468
RM	YNB	two-parent	2	2	P3	2.12584213698432
RM	YNB	four-parent	2	2	P3	1.98755462869605
RM	YNB	two-parent	2	2	P3	2.24757555356478
RM	YNB	four-parent	2	2	P4	2.03421137010901
RM	YNB	two-parent	2	2	P4	2.56970079625941
RM	YNB	four-parent	2	2	P4	2.1578907111039
RM	YNB	two-parent	2	2	P4	2.59676533126232
RM	YNB	four-parent	2	2	P5	2.18453185037851
RM	YNB	two-parent	2	2	P5	2.20597611440655
RM	YNB	four-parent	2	2	P5	2.17402971695565
RM	YNB	two-parent	2	2	P5	2.22862569110388
RM	YNB	four-parent	2	2	P6	2.35403376443425
RM	YNB	four-parent	2	2	P6	2.03739946465755
RM	YNB	four-parent	2	2	P7	2.07257423472206
RM	YNB	four-parent	2	2	P7	1.93367100072926
RM	YNB	four-parent	2	2	P6	1.91801842389399
RM	YNB	four-parent	2	2	P6	1.87640469553477
RM	YNB	four-parent	2	2	P7	1.84670253693332
RM	YNB	four-parent	2	2	P7	1.87992444558882
RM	YNB	four-parent	2	2	P8	1.83016286890314
RM	YNB	four-parent	2	2	P8	1.90054760401229
RM	YNB	four-parent	2	2	P9	1.81469671209462
RM	YNB	four-parent	2	2	P9	1.77339022626225
RM	YNB	four-parent	2	2	P10	1.73552771132851
RM	YNB	four-parent	2	2	P10	1.814802216067
RM	YNB	four-parent	2	2	P11	1.67218076413038
RM	YNB	four-parent	2	2	P11	1.70559291245838
RM	YNB	four-parent	2	2	P12	1.74075317331445
RM	YNB	four-parent	2	2	P12	1.78743448429944
RM	YNB	four-parent	2	2	P13	1.68545168212783
RM	YNB	four-parent	2	2	P13	1.72795340253453
RM	YNB	four-parent	2	2	P14	1.84489688565466
RM	YNB	four-parent	2	2	P14	2.04422079658897
RM	YNB	four-parent	2	2	P15	1.9325119544876
RM	YNB	four-parent	2	2	P15	1.80214409362957
RM	YNB	WA	0	0	P0	2.45599960705929
RM	YNB	two-parent	2	3	P6	2.38021818786686
RM	YNB	WA	0	0	P0	2.72777614655742
RM	YNB	two-parent	2	3	P6	2.1024396768426
RM	YNB	WA	0	1	P1	2.67995474280339
RM	YNB	two-parent	2	3	P7	2.2286776710029
RM	YNB	WA	0	1	P1	2.09863033999429
RM	YNB	two-parent	2	3	P7	2.1038008947795
RM	YNB	WA	0	1	P2	NA
RM	YNB	two-parent	2	3	P8	2.00883699670311
RM	YNB	WA	0	1	P2	1.98823388903325
RM	YNB	two-parent	2	3	P8	2.18927776926332
RM	YNB	WA	0	1	P3	1.91948772217124
RM	YNB	two-parent	2	3	P9	2.13729443455988
RM	YNB	WA	0	1	P3	1.87654561390065
RM	YNB	two-parent	2	3	P9	2.02551403110319
RM	YNB	WA	0	1	P4	1.90758721847404
RM	YNB	two-parent	2	3	P10	2.03332722763723
RM	YNB	WA	0	1	P4	1.96440146504997
RM	YNB	two-parent	2	3	P10	2.08528807664218
RM	YNB	WA	0	1	P5	2.14356256639738
RM	YNB	two-parent	2	3	P11	2.18971575662199
RM	YNB	WA	0	1	P5	1.88263133102994
RM	YNB	two-parent	2	3	P11	2.01361057371635
RM	YNB	WA	0	0	P0	1.77011303503741
RM	YNB	two-parent	2	3	P12	2.02378008944905
RM	YNB	WA	0	0	P0	2.50521291996733
RM	YNB	two-parent	2	3	P12	2.01591914089293
RM	YNB	WA	0	1	P1	2.55361432435207
RM	YNB	two-parent	2	3	P13	2.11730867153137
RM	YNB	WA	0	1	P1	2.15653432247803
RM	YNB	two-parent	2	3	P13	2.12109594249963
RM	YNB	WA	0	1	P2	1.95717074243729
RM	YNB	two-parent	2	3	P14	2.2323004189945
RM	YNB	WA	0	1	P2	1.86861371449893
RM	YNB	two-parent	2	3	P14	2.20394677563872
RM	YNB	WA	0	1	P3	1.89248354623948
RM	YNB	two-parent	2	3	P15	2.18181425530315
RM	YNB	WA	0	1	P3	1.89234930949301
RM	YNB	two-parent	2	3	P15	2.26169896005538
RM	YNB	WA	0	1	P4	1.93474942363044
RM	YNB	two-parent	2	3	P16	2.52677206870067
RM	YNB	WA	0	1	P4	1.95538412618895
RM	YNB	two-parent	2	3	P16	2.47255301307883
RM	YNB	WA	0	1	P5	2.62446856117634
RM	YNB	two-parent	2	3	P17	2.33123426942158
RM	YNB	WA	0	1	P5	2.73337297788839
RM	YNB	two-parent	2	3	P17	2.14792358945764
RM	YNB	WA	0	1	P6	2.53544087020088
RM	YNB	WA	0	1	P6	2.37771925610552
RM	YNB	WA	0	1	P7	2.38866443882033
RM	YNB	WA	0	1	P7	2.63623278396145
RM	YNB	WA	0	1	P6	1.7179388011923
RM	YNB	WA	0	1	P6	2.59759339229071
RM	YNB	WA	0	1	P7	2.6564302356343
RM	YNB	WA	0	1	P7	2.65340055455334
RM	YNB	WA	0	1	P8	NA
RM	YNB	WA	0	1	P8	2.62336763156921
RM	YNB	WA	0	1	P9	1.69223435590159
RM	YNB	WA	0	1	P9	2.61072177881197
RM	YNB	WA	0	1	P10	1.81305943145066
RM	YNB	WA	0	1	P10	2.45805772464716
RM	YNB	WA	0	1	P11	2.60616018849913
RM	YNB	WA	0	1	P11	2.61771958828258
RM	YNB	WA	0	1	P12	2.68946080518809
RM	YNB	WA	0	1	P12	2.73975011264612
RM	YNB	WA	0	1	P13	2.7214593194385
RM	YNB	WA	0	1	P13	2.96351781810458
RM	YNB	WA	0	1	P14	2.03521941235576
RM	YNB	WA	0	1	P14	2.66663976845372
RM	YNB	WA	0	1	P15	2.88311490704116
RM	YNB	WA	0	1	P15	2.79310955897023
RM	YNB	four-parent	2	0	P0	2.12980732920064
RM	YNB	two-parent	2	0	P0	2.24908672841499
RM	YNB	four-parent	2	0	P0	1.90927066008745
RM	YNB	two-parent	2	0	P0	2.26056314897002
RM	YNB	four-parent	2	3	P1	1.90284619198485
RM	YNB	two-parent	2	3	P1	2.27757739709326
RM	YNB	four-parent	2	3	P1	1.97539455102521
RM	YNB	two-parent	2	3	P1	2.23366641694561
RM	YNB	four-parent	2	3	P2	1.90491440209219
RM	YNB	two-parent	2	3	P2	2.21512699320748
RM	YNB	four-parent	2	3	P2	1.89719072051489
RM	YNB	two-parent	2	3	P2	2.14180716006886
RM	YNB	four-parent	2	3	P3	2.00525476685606
RM	YNB	two-parent	2	3	P3	2.19908893571704
RM	YNB	four-parent	2	3	P3	2.08259473160412
RM	YNB	two-parent	2	3	P3	2.14341882050147
RM	YNB	four-parent	2	3	P4	2.1047871608865
RM	YNB	two-parent	2	3	P4	2.29193308488425
RM	YNB	four-parent	2	3	P4	1.99687706056383
RM	YNB	two-parent	2	3	P4	2.09851589152238
RM	YNB	four-parent	2	3	P5	2.07436546089436
RM	YNB	two-parent	2	3	P5	2.03495494059029
RM	YNB	four-parent	2	3	P5	2.08527978084579
RM	YNB	two-parent	2	3	P5	2.19737312818758
RM	YNB	four-parent	2	0	P0	1.90662464064631
RM	YNB	two-parent	2	0	P0	2.14568394255431
RM	YNB	four-parent	2	0	P0	1.90147877469578
RM	YNB	two-parent	2	0	P0	2.11012488247546
RM	YNB	four-parent	2	3	P1	1.94634207225733
RM	YNB	two-parent	2	3	P1	2.15791657135181
RM	YNB	four-parent	2	3	P1	2.00733245043553
RM	YNB	two-parent	2	3	P1	2.07136319772891
RM	YNB	four-parent	2	3	P2	2.00473098007825
RM	YNB	two-parent	2	3	P2	2.12114661728164
RM	YNB	four-parent	2	3	P2	2.04525129960463
RM	YNB	two-parent	2	3	P2	2.17035837506894
RM	YNB	four-parent	2	3	P3	2.13503705091907
RM	YNB	two-parent	2	3	P3	2.12374187655963
RM	YNB	four-parent	2	3	P3	2.17337336177635
RM	YNB	two-parent	2	3	P3	2.39359256502243
RM	YNB	four-parent	2	3	P4	2.2721060703928
RM	YNB	two-parent	2	3	P4	2.23118689469544
RM	YNB	four-parent	2	3	P4	2.25589631375516
RM	YNB	two-parent	2	3	P4	2.61534826593051
RM	YNB	four-parent	2	3	P5	2.46169968287455
RM	YNB	two-parent	2	3	P5	2.52491140724132
RM	YNB	four-parent	2	3	P5	2.27852763256005
RM	YNB	two-parent	2	3	P5	2.20096195180072
RM	YNB	four-parent	2	3	P6	2.09205483124099
RM	YNB	four-parent	2	3	P6	2.10999682711646
RM	YNB	four-parent	2	3	P7	2.25408065367557
RM	YNB	four-parent	2	3	P7	2.18627547487205
RM	YNB	four-parent	2	3	P6	2.23823079243014
RM	YNB	four-parent	2	3	P6	2.10899851062955
RM	YNB	four-parent	2	3	P7	2.07549857861212
RM	YNB	four-parent	2	3	P7	2.19060683833806
RM	YNB	four-parent	2	3	P8	2.14497441506206
RM	YNB	four-parent	2	3	P8	2.09224848659284
RM	YNB	four-parent	2	3	P9	2.09830880224331
RM	YNB	four-parent	2	3	P9	2.03009222770652
RM	YNB	four-parent	2	3	P10	2.1428310453497
RM	YNB	four-parent	2	3	P10	2.06029102134395
RM	YNB	four-parent	2	3	P11	2.17490297844262
RM	YNB	four-parent	2	3	P11	2.01540383145421
RM	YNB	four-parent	2	3	P12	2.06288580271055
RM	YNB	four-parent	2	3	P12	2.20974845201372
RM	YNB	four-parent	2	3	P13	2.1396802658901
RM	YNB	four-parent	2	3	P13	2.19284153292447
RM	YNB	four-parent	2	3	P14	2.37907843204485
RM	YNB	four-parent	2	3	P14	2.36787960474376
RM	YNB	four-parent	2	3	P15	2.52869410639255
RM	YNB	four-parent	2	3	P15	2.21518577225166
RM	YNB	WA	0	0	P0	2.67040197788031
RM	YNB	two-parent	2	4	P6	2.00616267196302
RM	YNB	WA	0	0	P0	2.60258773178727
RM	YNB	two-parent	2	4	P6	2.26345739535611
RM	YNB	WA	0	2	P1	2.72582962699244
RM	YNB	two-parent	2	4	P7	2.52453788498637
RM	YNB	WA	0	2	P1	NA
RM	YNB	two-parent	2	4	P7	2.11582810646586
RM	YNB	WA	0	2	P2	1.96513728086595
RM	YNB	two-parent	2	4	P8	2.21321275778539
RM	YNB	WA	0	2	P2	2.01342563699251
RM	YNB	two-parent	2	4	P8	2.19855365656671
RM	YNB	WA	0	2	P3	2.03578890585248
RM	YNB	two-parent	2	4	P9	2.14841356632989
RM	YNB	WA	0	2	P3	2.12411126242696
RM	YNB	two-parent	2	4	P9	2.22543580827811
RM	YNB	WA	0	2	P4	2.79624139767649
RM	YNB	two-parent	2	4	P10	2.22346248869298
RM	YNB	WA	0	2	P4	2.74938460607788
RM	YNB	two-parent	2	4	P10	2.1607661351217
RM	YNB	WA	0	2	P5	2.19014933074747
RM	YNB	two-parent	2	4	P11	2.09524211074972
RM	YNB	WA	0	2	P5	2.21852660149625
RM	YNB	two-parent	2	4	P11	2.04834796478205
RM	YNB	WA	0	0	P0	2.42447483163837
RM	YNB	two-parent	2	4	P12	2.18109292082325
RM	YNB	WA	0	0	P0	2.73933080418117
RM	YNB	two-parent	2	4	P12	2.22336424566672
RM	YNB	WA	0	2	P1	1.96162082273766
RM	YNB	two-parent	2	4	P13	2.20834914312884
RM	YNB	WA	0	2	P1	2.08301163405717
RM	YNB	two-parent	2	4	P13	2.25541545933191
RM	YNB	WA	0	2	P2	2.12047038212585
RM	YNB	two-parent	2	4	P14	2.30839716187101
RM	YNB	WA	0	2	P2	2.07724227266768
RM	YNB	two-parent	2	4	P14	2.31964548421124
RM	YNB	WA	0	2	P3	2.09430979810526
RM	YNB	two-parent	2	4	P15	2.31532563475329
RM	YNB	WA	0	2	P3	2.13579574873711
RM	YNB	two-parent	2	4	P15	2.55938225110868
RM	YNB	WA	0	2	P4	3.26681551621665
RM	YNB	two-parent	2	4	P16	2.49891346021185
RM	YNB	WA	0	2	P4	3.00382470592062
RM	YNB	two-parent	2	4	P16	2.5777225753245
RM	YNB	WA	0	2	P5	3.22653349233788
RM	YNB	two-parent	2	4	P17	2.55633150071548
RM	YNB	WA	0	2	P5	2.87383222052225
RM	YNB	two-parent	2	4	P17	2.05134538334347
RM	YNB	WA	0	2	P6	2.72829647332729
RM	YNB	WA	0	2	P6	2.8036756272514
RM	YNB	WA	0	2	P7	NA
RM	YNB	WA	0	2	P7	2.95558942611675
RM	YNB	WA	0	2	P6	2.2718079791032
RM	YNB	WA	0	2	P6	2.760880179316
RM	YNB	WA	0	2	P7	1.88666571007606
RM	YNB	WA	0	2	P7	2.68727724738924
RM	YNB	WA	0	2	P8	2.72003804177566
RM	YNB	WA	0	2	P8	2.82176567374965
RM	YNB	WA	0	2	P9	1.79107199086459
RM	YNB	WA	0	2	P9	2.70354155105708
RM	YNB	WA	0	2	P10	2.71863765863678
RM	YNB	WA	0	2	P10	2.64053032834817
RM	YNB	WA	0	2	P11	2.84115023790403
RM	YNB	WA	0	2	P11	2.9448440532037
RM	YNB	WA	0	2	P12	NA
RM	YNB	WA	0	2	P12	3.29259517293051
RM	YNB	WA	0	2	P13	2.86383099205988
RM	YNB	WA	0	2	P13	3.39391991811554
RM	YNB	WA	0	2	P14	2.86655733219378
RM	YNB	WA	0	2	P14	2.4527435597775
RM	YNB	WA	0	2	P15	3.23768318695963
RM	YNB	WA	0	2	P15	2.76807343109398
RM	YNB	four-parent	2	0	P0	2.13441339630534
RM	YNB	two-parent	2	0	P0	2.38719221417479
RM	YNB	four-parent	2	0	P0	2.05581006032259
RM	YNB	two-parent	2	0	P0	2.24670657967307
RM	YNB	four-parent	2	4	P1	2.14808797543763
RM	YNB	two-parent	2	4	P1	2.37542747934012
RM	YNB	four-parent	2	4	P1	2.18978321477304
RM	YNB	two-parent	2	4	P1	2.42572089890311
RM	YNB	four-parent	2	4	P2	1.97148568447971
RM	YNB	two-parent	2	4	P2	2.30253339059549
RM	YNB	four-parent	2	4	P2	2.02662424672603
RM	YNB	two-parent	2	4	P2	2.23490504579637
RM	YNB	four-parent	2	4	P3	2.15402528075403
