condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
HU	YNB+HU	WE	0	1	P7	4.62976572845112
HU	YNB+HU	WE	0	1	P8	4.39792290096038
HU	YNB+HU	WE	0	1	P8	4.3582175976397
HU	YNB+HU	WE	0	1	P9	4.35921765874314
HU	YNB+HU	WE	0	1	P9	4.42816344655067
HU	YNB+HU	WE	0	1	P10	4.21175797714805
HU	YNB+HU	WE	0	1	P10	4.12633551163154
HU	YNB+HU	WE	0	1	P11	4.22793958397406
HU	YNB+HU	WE	0	1	P11	4.13495606519101
HU	YNB+HU	WE	0	1	P12	4.12189761018147
HU	YNB+HU	WE	0	1	P12	4.41626821744683
HU	YNB+HU	WE	0	1	P13	4.30694697473496
HU	YNB+HU	WE	0	1	P13	4.46621944340168
HU	YNB+HU	WE	0	1	P14	4.44282338665819
HU	YNB+HU	WE	0	1	P14	3.86410613394977
HU	YNB+HU	four-parent	1	0	P0	4.07752927814791
HU	YNB+HU	two-parent	1	1	P6	2.96626903432342
HU	YNB+HU	four-parent	1	0	P0	3.66146021906192
HU	YNB+HU	two-parent	1	1	P6	3.95840362553989
HU	YNB+HU	four-parent	1	1	P1	3.53370511569282
HU	YNB+HU	two-parent	1	1	P7	3.91263342394586
HU	YNB+HU	four-parent	1	1	P1	3.55530651332617
HU	YNB+HU	two-parent	1	1	P7	3.76248030860975
HU	YNB+HU	four-parent	1	1	P2	3.51246332066712
HU	YNB+HU	two-parent	1	1	P8	3.98441248040942
HU	YNB+HU	four-parent	1	1	P2	3.73286170694074
HU	YNB+HU	two-parent	1	1	P8	3.8800125326525
HU	YNB+HU	four-parent	1	1	P3	3.65280352986142
HU	YNB+HU	two-parent	1	1	P9	4.44738436222654
HU	YNB+HU	four-parent	1	1	P3	3.96451996288869
HU	YNB+HU	two-parent	1	1	P9	3.9104086563694
HU	YNB+HU	four-parent	1	1	P4	3.61563067370636
HU	YNB+HU	two-parent	1	1	P10	3.86311783109028
HU	YNB+HU	four-parent	1	1	P4	3.55135463979863
HU	YNB+HU	two-parent	1	1	P10	3.65114625875182
HU	YNB+HU	four-parent	1	1	P5	3.33017697893276
HU	YNB+HU	two-parent	1	1	P11	3.3600261747772
HU	YNB+HU	four-parent	1	1	P5	3.70497352586697
HU	YNB+HU	two-parent	1	1	P11	4.37596783352129
HU	YNB+HU	four-parent	1	0	P0	4.45855907476737
HU	YNB+HU	two-parent	1	1	P12	3.82406239505551
HU	YNB+HU	four-parent	1	0	P0	4.19827381893457
HU	YNB+HU	two-parent	1	1	P12	3.62816430112352
HU	YNB+HU	four-parent	1	1	P1	4.18709517176068
HU	YNB+HU	two-parent	1	1	P13	3.58117752921103
HU	YNB+HU	four-parent	1	1	P1	3.8189567227557
HU	YNB+HU	two-parent	1	1	P13	3.26314901342967
HU	YNB+HU	four-parent	1	1	P2	3.52437226300901
HU	YNB+HU	two-parent	1	1	P14	3.43782570835305
HU	YNB+HU	four-parent	1	1	P2	3.46636521928167
HU	YNB+HU	two-parent	1	1	P14	3.31656632776879
HU	YNB+HU	four-parent	1	1	P3	3.61883871814359
HU	YNB+HU	two-parent	1	1	P15	3.39064233176681
HU	YNB+HU	four-parent	1	1	P3	3.63249172613899
HU	YNB+HU	two-parent	1	1	P15	3.31384436471458
HU	YNB+HU	four-parent	1	1	P4	3.57761426971517
HU	YNB+HU	two-parent	1	1	P16	3.19332757861001
HU	YNB+HU	four-parent	1	1	P4	3.6336180629554
HU	YNB+HU	two-parent	1	1	P16	3.28125989219309
HU	YNB+HU	four-parent	1	1	P5	3.67788809695716
HU	YNB+HU	two-parent	1	1	P17	3.30056629588566
HU	YNB+HU	four-parent	1	1	P5	3.64366035289446
HU	YNB+HU	two-parent	1	1	P17	3.23299811716269
HU	YNB+HU	four-parent	1	1	P6	3.70208915885131
HU	YNB+HU	four-parent	1	1	P6	3.06575018138489
HU	YNB+HU	four-parent	1	1	P7	2.88533104957761
HU	YNB+HU	four-parent	1	1	P7	2.80001018001967
HU	YNB+HU	four-parent	1	1	P8	2.91175009342442
HU	YNB+HU	four-parent	1	1	P8	2.90895242029038
HU	YNB+HU	four-parent	1	1	P6	3.54453268569531
HU	YNB+HU	four-parent	1	1	P6	3.46277096669295
HU	YNB+HU	four-parent	1	1	P7	3.31991468152428
HU	YNB+HU	four-parent	1	1	P7	3.40353286611863
HU	YNB+HU	four-parent	1	1	P8	3.0266059864687
HU	YNB+HU	four-parent	1	1	P8	3.7436301115697
HU	YNB+HU	four-parent	1	1	P9	4.24376237659756
HU	YNB+HU	four-parent	1	1	P9	3.23865438024707
HU	YNB+HU	four-parent	1	1	P10	3.48383029185589
HU	YNB+HU	four-parent	1	1	P10	3.27872003815432
HU	YNB+HU	four-parent	1	1	P11	3.08022046935443
HU	YNB+HU	four-parent	1	1	P11	2.854558158384
HU	YNB+HU	four-parent	1	1	P12	2.86215583531046
HU	YNB+HU	four-parent	1	1	P12	2.93786995526049
HU	YNB+HU	four-parent	1	1	P13	2.74179598118975
HU	YNB+HU	four-parent	1	1	P13	2.85903047897684
HU	YNB+HU	four-parent	1	1	P14	2.66937358805196
HU	YNB+HU	four-parent	1	1	P14	2.63162831431391
HU	YNB+HU	WE	0	0	P0	4.40915970489785
HU	YNB+HU	two-parent	1	0	P0	3.81689779793094
HU	YNB+HU	WE	0	0	P0	3.51649463410807
HU	YNB+HU	two-parent	1	0	P0	3.27938553455806
HU	YNB+HU	WE	0	2	P1	3.40357072941803
HU	YNB+HU	two-parent	1	2	P1	3.50147704764966
HU	YNB+HU	WE	0	2	P1	3.37003253961373
HU	YNB+HU	two-parent	1	2	P1	3.39049258089503
HU	YNB+HU	WE	0	2	P2	3.63330081804352
HU	YNB+HU	two-parent	1	2	P2	3.53630069582751
HU	YNB+HU	WE	0	2	P2	3.52986804346158
HU	YNB+HU	two-parent	1	2	P2	3.49348713962791
HU	YNB+HU	WE	0	2	P3	3.60979501779682
HU	YNB+HU	two-parent	1	2	P3	3.73277993864156
HU	YNB+HU	WE	0	2	P3	3.88818950555366
HU	YNB+HU	two-parent	1	2	P3	3.67329625956594
HU	YNB+HU	WE	0	2	P4	3.66578393587517
HU	YNB+HU	two-parent	1	2	P4	3.80265888816065
HU	YNB+HU	WE	0	2	P4	3.86716892598635
HU	YNB+HU	two-parent	1	2	P4	3.79296856789623
HU	YNB+HU	WE	0	2	P5	3.75356669740352
HU	YNB+HU	two-parent	1	2	P5	3.96452904466316
HU	YNB+HU	WE	0	2	P5	3.83701591011574
HU	YNB+HU	two-parent	1	2	P5	4.46333315038978
HU	YNB+HU	WE	0	0	P0	4.02959267445197
HU	YNB+HU	two-parent	1	0	P0	4.13808677647508
HU	YNB+HU	WE	0	0	P0	4.32259300319506
HU	YNB+HU	two-parent	1	0	P0	4.51834789217911
HU	YNB+HU	WE	0	2	P1	4.37833837859324
HU	YNB+HU	two-parent	1	2	P1	4.09402058731942
HU	YNB+HU	WE	0	2	P1	3.93903733373814
HU	YNB+HU	two-parent	1	2	P1	3.65190349164752
HU	YNB+HU	WE	0	2	P2	4.00521142245428
HU	YNB+HU	two-parent	1	2	P2	3.84098235784432
HU	YNB+HU	WE	0	2	P2	3.87320763108483
HU	YNB+HU	two-parent	1	2	P2	3.33040084717018
HU	YNB+HU	WE	0	2	P3	3.62813730550376
HU	YNB+HU	two-parent	1	2	P3	3.50584761491635
HU	YNB+HU	WE	0	2	P3	3.74251881523056
HU	YNB+HU	two-parent	1	2	P3	3.49872846863043
HU	YNB+HU	WE	0	2	P4	3.6644798868574
HU	YNB+HU	two-parent	1	2	P4	3.59482414967192
HU	YNB+HU	WE	0	2	P4	3.73990459149414
HU	YNB+HU	two-parent	1	2	P4	3.6211755164013
HU	YNB+HU	WE	0	2	P5	3.93522585595883
HU	YNB+HU	two-parent	1	2	P5	3.99100466904855
HU	YNB+HU	WE	0	2	P5	4.02596226525501
HU	YNB+HU	two-parent	1	2	P5	3.48966424085885
HU	YNB+HU	WE	0	2	P6	4.50808399480247
HU	YNB+HU	WE	0	2	P6	3.49453354229212
HU	YNB+HU	WE	0	2	P7	3.36149081809952
HU	YNB+HU	WE	0	2	P7	3.56523820579112
HU	YNB+HU	WE	0	2	P8	3.67529264556631
HU	YNB+HU	WE	0	2	P8	3.51646971657539
HU	YNB+HU	WE	0	2	P6	3.57297320241129
HU	YNB+HU	WE	0	2	P6	3.78152903799064
HU	YNB+HU	WE	0	2	P7	3.86976851411387
HU	YNB+HU	WE	0	2	P7	4.00280902232285
HU	YNB+HU	WE	0	2	P8	4.1058109014736
HU	YNB+HU	WE	0	2	P8	3.96366969906403
HU	YNB+HU	WE	0	2	P9	3.97469931876164
HU	YNB+HU	WE	0	2	P9	4.46790912966973
HU	YNB+HU	WE	0	2	P10	4.73191376692468
HU	YNB+HU	WE	0	2	P10	4.08344043522882
HU	YNB+HU	WE	0	2	P11	4.19530169619701
HU	YNB+HU	WE	0	2	P11	3.90256988851566
HU	YNB+HU	WE	0	2	P12	3.82102543454207
HU	YNB+HU	WE	0	2	P12	3.76275620867442
HU	YNB+HU	WE	0	2	P13	3.63345728053031
HU	YNB+HU	WE	0	2	P13	3.85110818129385
HU	YNB+HU	WE	0	2	P14	4.07263270767393
HU	YNB+HU	WE	0	2	P14	4.20859887252471
HU	YNB+HU	four-parent	1	0	P0	4.18628528124506
HU	YNB+HU	two-parent	1	2	P6	4.14208150184305
HU	YNB+HU	four-parent	1	0	P0	3.42764573858822
HU	YNB+HU	two-parent	1	2	P6	3.44132116260235
HU	YNB+HU	four-parent	1	2	P1	3.20149424969063
HU	YNB+HU	two-parent	1	2	P7	3.38712067405885
HU	YNB+HU	four-parent	1	2	P1	3.29953195152467
HU	YNB+HU	two-parent	1	2	P7	3.66645123485676
HU	YNB+HU	four-parent	1	2	P2	3.35618633063284
HU	YNB+HU	two-parent	1	2	P8	3.68323505988991
HU	YNB+HU	four-parent	1	2	P2	3.32906357682568
HU	YNB+HU	two-parent	1	2	P8	3.51186840286009
HU	YNB+HU	four-parent	1	2	P3	3.36054720302816
HU	YNB+HU	two-parent	1	2	P9	3.64444216290322
HU	YNB+HU	four-parent	1	2	P3	3.70704034780236
HU	YNB+HU	two-parent	1	2	P9	3.73232351463072
HU	YNB+HU	four-parent	1	2	P4	3.49250685971377
HU	YNB+HU	two-parent	1	2	P10	3.75669347759042
HU	YNB+HU	four-parent	1	2	P4	3.67176559841706
HU	YNB+HU	two-parent	1	2	P10	4.02002505959005
HU	YNB+HU	four-parent	1	2	P5	3.70347146293138
HU	YNB+HU	two-parent	1	2	P11	4.11037345285252
HU	YNB+HU	four-parent	1	2	P5	3.54624938585161
HU	YNB+HU	two-parent	1	2	P11	3.57699305632029
HU	YNB+HU	four-parent	1	0	P0	4.03246509529628
HU	YNB+HU	two-parent	1	2	P12	3.96309625831576
HU	YNB+HU	four-parent	1	0	P0	4.55024235702418
HU	YNB+HU	two-parent	1	2	P12	4.38474952319371
HU	YNB+HU	four-parent	1	2	P1	4.56528166601697
HU	YNB+HU	two-parent	1	2	P13	4.0416566475335
HU	YNB+HU	four-parent	1	2	P1	3.91145111459711
HU	YNB+HU	two-parent	1	2	P13	3.80485567283264
HU	YNB+HU	four-parent	1	2	P2	4.01809090982786
HU	YNB+HU	two-parent	1	2	P14	3.83699372696229
HU	YNB+HU	four-parent	1	2	P2	3.83469665989674
HU	YNB+HU	two-parent	1	2	P14	3.50072342085868
HU	YNB+HU	four-parent	1	2	P3	3.6456460669209
HU	YNB+HU	two-parent	1	2	P15	3.4239863861628
HU	YNB+HU	four-parent	1	2	P3	3.24297450511941
HU	YNB+HU	two-parent	1	2	P15	3.33445233486515
HU	YNB+HU	four-parent	1	2	P4	3.24509429179808
HU	YNB+HU	two-parent	1	2	P16	3.37013616173728
HU	YNB+HU	four-parent	1	2	P4	3.38066420167745
HU	YNB+HU	two-parent	1	2	P16	3.57338338112727
HU	YNB+HU	four-parent	1	2	P5	3.71014769271404
HU	YNB+HU	two-parent	1	2	P17	3.65062064797563
HU	YNB+HU	four-parent	1	2	P5	3.88722365623771
HU	YNB+HU	two-parent	1	2	P17	3.36061861341795
HU	YNB+HU	four-parent	1	2	P6	3.82528682695437
HU	YNB+HU	four-parent	1	2	P6	3.25538230853905
HU	YNB+HU	four-parent	1	2	P7	2.8300627164087
HU	YNB+HU	four-parent	1	2	P7	2.86942761657253
HU	YNB+HU	four-parent	1	2	P8	2.91146075648384
HU	YNB+HU	four-parent	1	2	P8	3.01979102352596
HU	YNB+HU	four-parent	1	2	P6	3.21646240701636
HU	YNB+HU	four-parent	1	2	P6	3.5362485927176
HU	YNB+HU	four-parent	1	2	P7	3.42360344826862
HU	YNB+HU	four-parent	1	2	P7	3.42307608804388
HU	YNB+HU	four-parent	1	2	P8	3.53667536046396
HU	YNB+HU	four-parent	1	2	P8	3.66838109635027
HU	YNB+HU	four-parent	1	2	P9	3.56961896445992
HU	YNB+HU	four-parent	1	2	P9	3.65164100574499
HU	YNB+HU	four-parent	1	2	P10	3.39650885599287
HU	YNB+HU	four-parent	1	2	P10	3.36744399315668
HU	YNB+HU	four-parent	1	2	P11	2.92598826238212
HU	YNB+HU	four-parent	1	2	P11	3.23554026866798
HU	YNB+HU	four-parent	1	2	P12	2.53044775013919
HU	YNB+HU	four-parent	1	2	P12	2.47445991645716
HU	YNB+HU	four-parent	1	2	P13	2.34686295378659
HU	YNB+HU	four-parent	1	2	P13	2.53420083449063
HU	YNB+HU	four-parent	1	2	P14	2.53456963846879
HU	YNB+HU	four-parent	1	2	P14	2.71104869328781
HU	YNB+HU	SA	0	0	P0	4.2403334287826
HU	YNB+HU	two-parent	1	0	P0	4.08330124956754
HU	YNB+HU	SA	0	0	P0	3.94481368165101
HU	YNB+HU	two-parent	1	0	P0	3.57380939884902
HU	YNB+HU	SA	0	1	P1	3.80798487962886
HU	YNB+HU	two-parent	1	3	P1	3.29774853566423
HU	YNB+HU	SA	0	1	P1	3.94622898187711
HU	YNB+HU	two-parent	1	3	P1	3.46109744354338
HU	YNB+HU	SA	0	1	P2	3.95327628210561
HU	YNB+HU	two-parent	1	3	P2	3.32600051649387
HU	YNB+HU	SA	0	1	P2	3.87896499484497
HU	YNB+HU	two-parent	1	3	P2	3.59858879207133
HU	YNB+HU	SA	0	1	P3	4.02502854864357
HU	YNB+HU	two-parent	1	3	P3	3.42069755252156
HU	YNB+HU	SA	0	1	P3	4.00546338591321
HU	YNB+HU	two-parent	1	3	P3	3.2764113752149
HU	YNB+HU	SA	0	1	P4	4.08610180304781
HU	YNB+HU	two-parent	1	3	P4	3.4810294545267
HU	YNB+HU	SA	0	1	P4	4.2973545375012
HU	YNB+HU	two-parent	1	3	P4	3.69109136410059
HU	YNB+HU	SA	0	1	P5	4.41807253027332
HU	YNB+HU	two-parent	1	3	P5	3.71252142979602
HU	YNB+HU	SA	0	1	P5	4.63140824098375
HU	YNB+HU	two-parent	1	3	P5	4.25959452375963
HU	YNB+HU	SA	0	0	P0	4.36565052385176
HU	YNB+HU	two-parent	1	0	P0	4.09592015626799
HU	YNB+HU	SA	0	0	P0	4.38283825499685
HU	YNB+HU	two-parent	1	0	P0	4.06357785487826
HU	YNB+HU	SA	0	1	P1	4.22580634550574
HU	YNB+HU	two-parent	1	3	P1	3.48658009940034
HU	YNB+HU	SA	0	1	P1	3.81419778667495
HU	YNB+HU	two-parent	1	3	P1	3.35462380099678
HU	YNB+HU	SA	0	1	P2	3.81523952823865
HU	YNB+HU	two-parent	1	3	P2	3.52871270213051
HU	YNB+HU	SA	0	1	P2	3.91524992835988
HU	YNB+HU	two-parent	1	3	P2	3.41992338751169
HU	YNB+HU	SA	0	1	P3	3.81727900965214
HU	YNB+HU	two-parent	1	3	P3	3.08514374432069
HU	YNB+HU	SA	0	1	P3	3.67528505621553
HU	YNB+HU	two-parent	1	3	P3	3.27019869592948
HU	YNB+HU	SA	0	1	P4	3.62131137055295
HU	YNB+HU	two-parent	1	3	P4	3.14073811375808
HU	YNB+HU	SA	0	1	P4	3.59197495389956
HU	YNB+HU	two-parent	1	3	P4	3.22559399487822
HU	YNB+HU	SA	0	1	P5	3.73603341234906
HU	YNB+HU	two-parent	1	3	P5	3.12778612201279
HU	YNB+HU	SA	0	1	P5	3.88808225698552
HU	YNB+HU	two-parent	1	3	P5	3.26314391556502
HU	YNB+HU	SA	0	1	P6	4.48526452832602
HU	YNB+HU	SA	0	1	P6	4.0665851187605
HU	YNB+HU	SA	0	1	P7	3.77712265628602
HU	YNB+HU	SA	0	1	P7	3.87667302189947
HU	YNB+HU	SA	0	1	P8	4.00787124635315
HU	YNB+HU	SA	0	1	P8	4.2283433646677
HU	YNB+HU	SA	0	1	P6	4.33280713180497
HU	YNB+HU	SA	0	1	P6	4.04569785631076
HU	YNB+HU	SA	0	1	P7	4.21087376691681
HU	YNB+HU	SA	0	1	P7	4.33485462852265
HU	YNB+HU	SA	0	1	P8	4.81742255952046
HU	YNB+HU	SA	0	1	P8	4.92634905656068
HU	YNB+HU	SA	0	1	P9	4.99136285103466
HU	YNB+HU	SA	0	1	P9	4.67472865919499
HU	YNB+HU	SA	0	1	P10	4.65778140357102
HU	YNB+HU	SA	0	1	P10	4.2155574134042
HU	YNB+HU	SA	0	1	P11	4.33248613269078
HU	YNB+HU	SA	0	1	P11	4.10767809871552
HU	YNB+HU	SA	0	1	P12	4.23837643955867
HU	YNB+HU	SA	0	1	P12	4.09855590216105
HU	YNB+HU	SA	0	1	P13	4.15260402006747
HU	YNB+HU	SA	0	1	P13	3.98407076766283
HU	YNB+HU	SA	0	1	P14	4.23209990220738
HU	YNB+HU	SA	0	1	P14	4.2545859936884
HU	YNB+HU	four-parent	1	0	P0	4.42997737451472
HU	YNB+HU	two-parent	1	3	P6	3.89688098242196
HU	YNB+HU	four-parent	1	0	P0	3.94388174346419
HU	YNB+HU	two-parent	1	3	P6	3.36622235873465
HU	YNB+HU	four-parent	1	3	P1	3.26219805495248
HU	YNB+HU	two-parent	1	3	P7	3.36588490779114
HU	YNB+HU	four-parent	1	3	P1	3.51258221057738
HU	YNB+HU	two-parent	1	3	P7	3.60832657656197
HU	YNB+HU	four-parent	1	3	P2	3.45855148787796
HU	YNB+HU	two-parent	1	3	P8	3.31556113678859
HU	YNB+HU	four-parent	1	3	P2	3.48605012488193
HU	YNB+HU	two-parent	1	3	P8	3.74420625836422
HU	YNB+HU	four-parent	1	3	P3	3.7109582424446
HU	YNB+HU	two-parent	1	3	P9	3.37547005802929
HU	YNB+HU	four-parent	1	3	P3	3.70753925835285
HU	YNB+HU	two-parent	1	3	P9	3.5215893879373
HU	YNB+HU	four-parent	1	3	P4	3.74220272736836
HU	YNB+HU	two-parent	1	3	P10	3.45911073251566
HU	YNB+HU	four-parent	1	3	P4	3.65799047247262
HU	YNB+HU	two-parent	1	3	P10	3.76771618682793
HU	YNB+HU	four-parent	1	3	P5	3.88207405766905
HU	YNB+HU	two-parent	1	3	P11	3.70460183474298
HU	YNB+HU	four-parent	1	3	P5	4.11013436855723
HU	YNB+HU	two-parent	1	3	P11	3.997765667435
HU	YNB+HU	four-parent	1	0	P0	4.12331245883508
HU	YNB+HU	two-parent	1	3	P12	3.49709371906514
HU	YNB+HU	four-parent	1	0	P0	4.32723924729542
HU	YNB+HU	two-parent	1	3	P12	3.95918029811272
HU	YNB+HU	four-parent	1	3	P1	4.44133185622173
HU	YNB+HU	two-parent	1	3	P13	3.38362553356543
HU	YNB+HU	four-parent	1	3	P1	3.97765654382218
HU	YNB+HU	two-parent	1	3	P13	3.38493981796061
HU	YNB+HU	four-parent	1	3	P2	3.86524502410614
HU	YNB+HU	two-parent	1	3	P14	3.38684308892478
HU	YNB+HU	four-parent	1	3	P2	3.57381801292071
HU	YNB+HU	two-parent	1	3	P14	2.77395790164064
HU	YNB+HU	four-parent	1	3	P3	3.475415518741
HU	YNB+HU	two-parent	1	3	P15	2.54623488722708
HU	YNB+HU	four-parent	1	3	P3	3.50443564508976
HU	YNB+HU	two-parent	1	3	P15	2.74751513490844
HU	YNB+HU	four-parent	1	3	P4	3.51251938562536
HU	YNB+HU	two-parent	1	3	P16	2.56392534407542
HU	YNB+HU	four-parent	1	3	P4	3.41050702569593
HU	YNB+HU	two-parent	1	3	P16	2.71366702524707
HU	YNB+HU	four-parent	1	3	P5	3.55370780403934
HU	YNB+HU	two-parent	1	3	P17	2.67374940466832
HU	YNB+HU	four-parent	1	3	P5	3.99453777990937
HU	YNB+HU	two-parent	1	3	P17	2.78861151082675
HU	YNB+HU	four-parent	1	3	P6	3.69152283602825
HU	YNB+HU	four-parent	1	3	P6	3.30954608650329
HU	YNB+HU	four-parent	1	3	P7	3.0520130340682
HU	YNB+HU	four-parent	1	3	P7	3.2133926534109
HU	YNB+HU	four-parent	1	3	P8	3.1164220233493
HU	YNB+HU	four-parent	1	3	P8	3.06925471075066
HU	YNB+HU	four-parent	1	3	P6	3.1920491079736
HU	YNB+HU	four-parent	1	3	P6	3.43973488523558
HU	YNB+HU	four-parent	1	3	P7	3.63003930760566
HU	YNB+HU	four-parent	1	3	P7	3.43265421736559
HU	YNB+HU	four-parent	1	3	P8	3.40420144135334
HU	YNB+HU	four-parent	1	3	P8	3.67210393019684
HU	YNB+HU	four-parent	1	3	P9	3.33671003180243
HU	YNB+HU	four-parent	1	3	P9	3.39297910154185
HU	YNB+HU	four-parent	1	3	P10	3.38536203249021
HU	YNB+HU	four-parent	1	3	P10	3.45317529175501
HU	YNB+HU	four-parent	1	3	P11	3.24654118584174
HU	YNB+HU	four-parent	1	3	P11	2.87394887618075
HU	YNB+HU	four-parent	1	3	P12	2.29212800986577
HU	YNB+HU	four-parent	1	3	P12	2.48948719828415
HU	YNB+HU	four-parent	1	3	P13	2.38432754034655
HU	YNB+HU	four-parent	1	3	P13	2.5556238232673
HU	YNB+HU	four-parent	1	3	P14	2.40352778689658
HU	YNB+HU	four-parent	1	3	P14	2.56206790892534
HU	YNB+HU	SA	0	0	P0	4.25439066429917
HU	YNB+HU	two-parent	1	0	P0	4.02189081712244
HU	YNB+HU	SA	0	0	P0	4.09891103161122
HU	YNB+HU	two-parent	1	0	P0	4.02009523692206
HU	YNB+HU	SA	0	2	P1	4.10717328219935
HU	YNB+HU	two-parent	1	3	P1	3.44795229006151
HU	YNB+HU	SA	0	2	P1	4.09637404902239
HU	YNB+HU	two-parent	1	3	P1	3.580784328639
HU	YNB+HU	SA	0	2	P2	3.92847214159334
HU	YNB+HU	two-parent	1	3	P2	3.42228456697581
HU	YNB+HU	SA	0	2	P2	3.88497135199747
HU	YNB+HU	two-parent	1	3	P2	3.64579405437931
HU	YNB+HU	SA	0	2	P3	4.27415216311107
HU	YNB+HU	two-parent	1	3	P3	3.69450512985917
HU	YNB+HU	SA	0	2	P3	4.32527055045663
HU	YNB+HU	two-parent	1	3	P3	3.52303724142127
HU	YNB+HU	SA	0	2	P4	4.28878797499673
HU	YNB+HU	two-parent	1	3	P4	3.94634830803778
HU	YNB+HU	SA	0	2	P4	4.52683229446674
HU	YNB+HU	two-parent	1	3	P4	3.86695243982694
HU	YNB+HU	SA	0	2	P5	4.40540416611186
HU	YNB+HU	two-parent	1	3	P5	3.77936050271589
HU	YNB+HU	SA	0	2	P5	4.32700980092552
HU	YNB+HU	two-parent	1	3	P5	3.90978571138889
HU	YNB+HU	SA	0	0	P0	4.19567871824242
HU	YNB+HU	two-parent	1	0	P0	3.9230301449559
HU	YNB+HU	SA	0	0	P0	4.02007216475734
HU	YNB+HU	two-parent	1	0	P0	4.10715428907956
HU	YNB+HU	SA	0	2	P1	4.3694898705463
HU	YNB+HU	two-parent	1	3	P1	3.84611399828976
HU	YNB+HU	SA	0	2	P1	4.20787547454838
HU	YNB+HU	two-parent	1	3	P1	3.7051964069407
HU	YNB+HU	SA	0	2	P2	4.25014719564144
HU	YNB+HU	two-parent	1	3	P2	4.11735970295559
HU	YNB+HU	SA	0	2	P2	4.2140335790064
HU	YNB+HU	two-parent	1	3	P2	3.50659549551968
HU	YNB+HU	SA	0	2	P3	3.87476999723312
HU	YNB+HU	two-parent	1	3	P3	3.29947448073761
HU	YNB+HU	SA	0	2	P3	3.58955263731641
HU	YNB+HU	two-parent	1	3	P3	3.24818298127706
HU	YNB+HU	SA	0	2	P4	3.68172692109021
HU	YNB+HU	two-parent	1	3	P4	3.59069474768691
HU	YNB+HU	SA	0	2	P4	3.87779715720354
HU	YNB+HU	two-parent	1	3	P4	3.30281323024574
HU	YNB+HU	SA	0	2	P5	3.81166081091553
HU	YNB+HU	two-parent	1	3	P5	3.6550806395353
HU	YNB+HU	SA	0	2	P5	4.25902408352452
HU	YNB+HU	two-parent	1	3	P5	3.82345912693258
HU	YNB+HU	SA	0	2	P6	4.37115648495213
HU	YNB+HU	SA	0	2	P6	4.23719946662844
HU	YNB+HU	SA	0	2	P7	4.29502726081611
HU	YNB+HU	SA	0	2	P7	4.17443083173264
HU	YNB+HU	SA	0	2	P8	4.04821771261856
HU	YNB+HU	SA	0	2	P8	4.10738015517778
HU	YNB+HU	SA	0	2	P6	4.4760611234117
HU	YNB+HU	SA	0	2	P6	4.08763737186314
HU	YNB+HU	SA	0	2	P7	4.39767586095374
HU	YNB+HU	SA	0	2	P7	4.96417004116834
HU	YNB+HU	SA	0	2	P8	4.36771394877147
HU	YNB+HU	SA	0	2	P8	4.20334300807177
HU	YNB+HU	SA	0	2	P9	4.91251151768112
HU	YNB+HU	SA	0	2	P9	4.73511259514903
HU	YNB+HU	SA	0	2	P10	4.85755580798735
HU	YNB+HU	SA	0	2	P10	4.88822057802197
HU	YNB+HU	SA	0	2	P11	4.43344121903861
HU	YNB+HU	SA	0	2	P11	4.75383303733341
HU	YNB+HU	SA	0	2	P12	4.61686850036634
HU	YNB+HU	SA	0	2	P12	4.50567224051163
HU	YNB+HU	SA	0	2	P13	4.14780992248688
HU	YNB+HU	SA	0	2	P13	4.45697514793866
HU	YNB+HU	SA	0	2	P14	4.3008037173203
HU	YNB+HU	SA	0	2	P14	4.7282266907482
HU	YNB+HU	four-parent	1	0	P0	4.20193828918792
HU	YNB+HU	two-parent	1	3	P6	3.67603948636135
HU	YNB+HU	four-parent	1	0	P0	3.76581001385826
HU	YNB+HU	two-parent	1	3	P6	3.56147654826619
HU	YNB+HU	four-parent	1	4	P1	3.34938325407569
HU	YNB+HU	two-parent	1	3	P7	3.37390667623618
HU	YNB+HU	four-parent	1	4	P1	3.42415473704129
HU	YNB+HU	two-parent	1	3	P7	3.44616789109043
HU	YNB+HU	four-parent	1	4	P2	3.69807843784555
HU	YNB+HU	two-parent	1	3	P8	3.2764680784776
HU	YNB+HU	four-parent	1	4	P2	3.15948181457041
HU	YNB+HU	two-parent	1	3	P8	3.29282951795472
HU	YNB+HU	four-parent	1	4	P3	3.41876318938537
HU	YNB+HU	two-parent	1	3	P9	3.3196535553214
HU	YNB+HU	four-parent	1	4	P3	3.35713785215342
HU	YNB+HU	two-parent	1	3	P9	3.39972788587131
HU	YNB+HU	four-parent	1	4	P4	3.63981279545117
HU	YNB+HU	two-parent	1	3	P10	3.92122915661443
HU	YNB+HU	four-parent	1	4	P4	4.0702951863495
HU	YNB+HU	two-parent	1	3	P10	3.90512947723551
HU	YNB+HU	four-parent	1	4	P5	3.6174040501354
HU	YNB+HU	two-parent	1	3	P11	3.69974913292398
HU	YNB+HU	four-parent	1	4	P5	3.87255883405628
HU	YNB+HU	two-parent	1	3	P11	3.92589105931847
HU	YNB+HU	four-parent	1	0	P0	4.44936165383635
HU	YNB+HU	two-parent	1	3	P12	3.44198159044128
HU	YNB+HU	four-parent	1	0	P0	3.85536802073617
HU	YNB+HU	two-parent	1	3	P12	3.50444946579719
HU	YNB+HU	four-parent	1	4	P1	3.97395596813781
